"html_file","ref_clean","image_name","image_relpath","image_fullpath","context_snippet","match_type"
"C:\Ispol\util\Ayuda\OL_rasantes_opciones_visualizacion.html","Imagenes/dialogo_opciones_rasantes.png","dialogo_opciones_rasantes.png","Imagenes\dialogo_opciones_rasantes.png","C:\Ispol\util\Ayuda\Imagenes\dialogo_opciones_rasantes.png","</span> <div style=""text-align: center;""><span class=""Parrafo""><img style=""width: 550px; height: 506px;"" alt="""" src=""Imagenes/dialogo_opciones_rasantes.png"" /></span><br /> <span class=""Parrafo"" /></div> <span class=""P","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_opciones_visualizacion.html","Imagenes/diag_peral_alineac_rasantes.png","diag_peral_alineac_rasantes.png","Imagenes\diag_peral_alineac_rasantes.png","C:\Ispol\util\Ayuda\Imagenes\diag_peral_alineac_rasantes.png","br /> <br /> <div style=""text-align: center;""><img style=""width: 414px; height: 55px;"" alt="""" src=""Imagenes/diag_peral_alineac_rasantes.png"" /><br /> </div> <br /> <table styl","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_opciones_visualizacion.html","Imagenes/icono_aviso.png","icono_aviso.png","Imagenes\icono_aviso.png","C:\Ispol\util\Ayuda\Imagenes\icono_aviso.png","<tr> <td style=""vertical-align: top; width: 20px;""><img style=""width: 32px; height: 32px;"" alt="""" src=""Imagenes/icono_aviso.png"" /><br /> </td> <td style=""vertical-align: top; widt","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_opciones_visualizacion.html","Imagenes/ras_redon_ant.png","ras_redon_ant.png","Imagenes\ras_redon_ant.png","C:\Ispol\util\Ayuda\Imagenes\ras_redon_ant.png","r /> <br /> <div style=""text-align: center;""><img style=""width: 408px; height: 204px;"" alt="""" src=""Imagenes/ras_redon_ant.png"" /><br /> </div> <br /> Una vez aplicados los valores de redo","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_opciones_visualizacion.html","Imagenes/ras_redon_desp.png","ras_redon_desp.png","Imagenes\ras_redon_desp.png","C:\Ispol\util\Ayuda\Imagenes\ras_redon_desp.png","r /> <br /> <div style=""text-align: center;""><img style=""width: 404px; height: 220px;"" alt="""" src=""Imagenes/ras_redon_desp.png"" /><br /> </div> <br /> </td> </tr><t","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_opciones_visualizacion.html","Imagenes/icono_aviso.png","icono_aviso.png","Imagenes\icono_aviso.png","C:\Ispol\util\Ayuda\Imagenes\icono_aviso.png","<td style=""vertical-align: middle; width: 41px; text-align: left;""><img style=""width: 32px; height: 32px;"" alt="""" src=""Imagenes/icono_aviso.png"" /><br /> </td> <td style=""vertical-align: top; width: 610px; te","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otras_lineas.html","Imagenes/home_button.jpg","home_button.jpg","Imagenes\home_button.jpg","C:\Ispol\util\Ayuda\Imagenes\home_button.jpg","<td><span class=""Parrafo""> <a href=""index.html""><img style=""border: 0px solid ; width: 33px; height: 33px;"" alt="""" src=""Imagenes/home_button.jpg"" name=""Inicio"" id=""Inicio"" /></a> <a href=""http://www.istram.net/index.php?opcion=11""><img","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otras_lineas.html","Imagenes/icono_ispol.png","icono_ispol.png","Imagenes\icono_ispol.png","C:\Ispol\util\Ayuda\Imagenes\icono_ispol.png","rc=""Imagenes/home_button.jpg"" name=""Inicio"" id=""Inicio"" /></a> <a href=""http://www.istram.net/index.php?opcion=11""><img src=""Imagenes/icono_ispol.png"" border=""0"" height=""30"" width=""30"" /></a> <a href=""mailto:soporte@istram.net?subjec","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otras_lineas.html","Imagenes/help.png","help.png","Imagenes\help.png","C:\Ispol\util\Ayuda\Imagenes\help.png","l.png"" border=""0"" height=""30"" width=""30"" /></a> <a href=""mailto:soporte@istram.net?subject=Soporte%20ISPOL""><img src=""Imagenes/help.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.youtube.com/user/Buhodra""><img src","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otras_lineas.html","Imagenes/icono-youtube_30x30.png","icono-youtube_30x30.png","Imagenes\icono-youtube_30x30.png","C:\Ispol\util\Ayuda\Imagenes\icono-youtube_30x30.png","mg src=""Imagenes/help.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.youtube.com/user/Buhodra""><img src=""Imagenes/icono-youtube_30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.facebook.com/board.","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otras_lineas.html","Imagenes/facebook30x30.png","facebook30x30.png","Imagenes\facebook30x30.png","C:\Ispol\util\Ayuda\Imagenes\facebook30x30.png","a> <a href=""http://www.facebook.com/board.php?uid=172144086144018#%21/pages/Buhodra-Ingenieria-SA/172144086144018""><img src=""Imagenes/facebook30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://twitter.com/IstramBuho","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otras_lineas.html","Imagenes/twitter.png","twitter.png","Imagenes\twitter.png","C:\Ispol\util\Ayuda\Imagenes\twitter.png","nes/facebook30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://twitter.com/IstramBuhodra""><img src=""Imagenes/twitter.png"" border=""0"" height=""30"" width=""30"" /></a></span> </td> </tr> </tbody> </table>","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otras_lineas.html","Imagenes/rasa_otras_lineas.png","rasa_otras_lineas.png","Imagenes\rasa_otras_lineas.png","C:\Ispol\util\Ayuda\Imagenes\rasa_otras_lineas.png","ss=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><img style=""width: 229px; height: 183px; float: right;"" alt="""" src=""Imagenes/rasa_otras_lineas.png"" hspace=""4"" />Mediante éste menú podremos dibujar líneas mediante el editor de líne","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otras_lineas.html","Imagenes/icono_lapiz.png","icono_lapiz.png","Imagenes\icono_lapiz.png","C:\Ispol\util\Ayuda\Imagenes\icono_lapiz.png","erminada línea podremos ir al editor de cartografía pulsando este icono <img style=""width: 26px; height: 26px;"" alt="""" src=""Imagenes/icono_lapiz.png"" /> y así poder eliminar aquellas líneas seleccionadas.<br /> <br /> El comando <","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otras_lineas.html","Imagenes/rasa_dib_sondeos.png","rasa_dib_sondeos.png","Imagenes\rasa_dib_sondeos.png","C:\Ispol\util\Ayuda\Imagenes\rasa_dib_sondeos.png","amente definido desde el menú de Topografía.<br /> <br /> <img style=""width: 234px; height: 79px;"" alt="""" src=""Imagenes/rasa_dib_sondeos.png"" align=""right"" hspace=""4"" /><a name=""dibujar_sondeos"">La opción <span style=""font-we","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otras_lineas.html","Imagenes/rasa_dib_sond_ej.png","rasa_dib_sond_ej.png","Imagenes\rasa_dib_sond_ej.png","C:\Ispol\util\Ayuda\Imagenes\rasa_dib_sond_ej.png","íneas</a>.<br /> <br /> <div style=""text-align: center;""><img style=""width: 496px; height: 341px;"" alt="""" src=""Imagenes/rasa_dib_sond_ej.png"" /><br /> </div> <br /> <span style=""font-weight: bold;"">Longitu","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otras_lineas.html","Imagenes/rasa_otras_lineas_estruc.png","rasa_otras_lineas_estruc.png","Imagenes\rasa_otras_lineas_estruc.png","C:\Ispol\util\Ayuda\Imagenes\rasa_otras_lineas_estruc.png",""">Estructuras (otros ejes)</a></span>:<br /> <br /> <img style=""width: 271px; height: 117px;"" alt="""" src=""Imagenes/rasa_otras_lineas_estruc.png"" align=""right"" hspace=""6"" />Mediante esta herramienta se proyecta las estruc","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otros_ejes.html","Imagenes/home_button.jpg","home_button.jpg","Imagenes\home_button.jpg","C:\Ispol\util\Ayuda\Imagenes\home_button.jpg","<td><span class=""Parrafo""> <a href=""index.html""><img style=""border: 0px solid ; width: 33px; height: 33px;"" alt="""" src=""Imagenes/home_button.jpg"" name=""Inicio"" id=""Inicio"" /></a> <a href=""http://www.istram.net/index.php?opcion=11""><img","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otros_ejes.html","Imagenes/icono_ispol.png","icono_ispol.png","Imagenes\icono_ispol.png","C:\Ispol\util\Ayuda\Imagenes\icono_ispol.png","rc=""Imagenes/home_button.jpg"" name=""Inicio"" id=""Inicio"" /></a> <a href=""http://www.istram.net/index.php?opcion=11""><img src=""Imagenes/icono_ispol.png"" border=""0"" height=""30"" width=""30"" /></a> <a href=""mailto:soporte@istram.net?subjec","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otros_ejes.html","Imagenes/help.png","help.png","Imagenes\help.png","C:\Ispol\util\Ayuda\Imagenes\help.png","l.png"" border=""0"" height=""30"" width=""30"" /></a> <a href=""mailto:soporte@istram.net?subject=Soporte%20ISPOL""><img src=""Imagenes/help.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.youtube.com/user/Buhodra""><img src","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otros_ejes.html","Imagenes/icono-youtube_30x30.png","icono-youtube_30x30.png","Imagenes\icono-youtube_30x30.png","C:\Ispol\util\Ayuda\Imagenes\icono-youtube_30x30.png","mg src=""Imagenes/help.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.youtube.com/user/Buhodra""><img src=""Imagenes/icono-youtube_30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.facebook.com/board.","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otros_ejes.html","Imagenes/facebook30x30.png","facebook30x30.png","Imagenes\facebook30x30.png","C:\Ispol\util\Ayuda\Imagenes\facebook30x30.png","a> <a href=""http://www.facebook.com/board.php?uid=172144086144018#%21/pages/Buhodra-Ingenieria-SA/172144086144018""><img src=""Imagenes/facebook30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://twitter.com/IstramBuho","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otros_ejes.html","Imagenes/twitter.png","twitter.png","Imagenes\twitter.png","C:\Ispol\util\Ayuda\Imagenes\twitter.png","nes/facebook30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://twitter.com/IstramBuhodra""><img src=""Imagenes/twitter.png"" border=""0"" height=""30"" width=""30"" /></a></span> </td> </tr> </tbody> </table>","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otros_ejes.html","Imagenes/rasante_otros_ejes.png","rasante_otros_ejes.png","Imagenes\rasante_otros_ejes.png","C:\Ispol\util\Ayuda\Imagenes\rasante_otros_ejes.png","rafo""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><img style=""width: 196px; height: 73px;"" alt="""" src=""Imagenes/rasante_otros_ejes.png"" align=""right"" hspace=""6"" />Mediante esta herramienta vamos a poder mostrar en el","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otros_ejes.html","Imagenes/rasante_otros_ejes_dibujo.png","rasante_otros_ejes_dibujo.png","Imagenes\rasante_otros_ejes_dibujo.png","C:\Ispol\util\Ayuda\Imagenes\rasante_otros_ejes_dibujo.png","afo""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><img style=""width: 431px; height: 263px;"" alt="""" src=""Imagenes/rasante_otros_ejes_dibujo.png"" /></span></span></span></span></span><br /> <span class=""Parrafo""><s","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otros_ejes.html","Imagenes/rasante_otros_ejes_dialogo.png","rasante_otros_ejes_dialogo.png","Imagenes\rasante_otros_ejes_dialogo.png","C:\Ispol\util\Ayuda\Imagenes\rasante_otros_ejes_dialogo.png","afo""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><img style=""width: 309px; height: 154px;"" alt="""" src=""Imagenes/rasante_otros_ejes_dialogo.png"" /></span></span></span></span><br /> <span class=""Parrafo""><span cl","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otros_ejes.html","Imagenes/rasante_otros_ejes_atencion.png","rasante_otros_ejes_atencion.png","Imagenes\rasante_otros_ejes_atencion.png","C:\Ispol\util\Ayuda\Imagenes\rasante_otros_ejes_atencion.png","afo""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><img style=""width: 384px; height: 132px;"" alt="""" src=""Imagenes/rasante_otros_ejes_atencion.png"" /></span></span></span></span><br /> <span class=""Parrafo""><span c","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otros_ejes.html","Imagenes/rasante_otros_ejes_dialogo_borra.png","rasante_otros_ejes_dialogo_borra.png","Imagenes\rasante_otros_ejes_dialogo_borra.png","C:\Ispol\util\Ayuda\Imagenes\rasante_otros_ejes_dialogo_borra.png","rafo""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><img style=""width: 309px; height: 98px;"" alt="""" src=""Imagenes/rasante_otros_ejes_dialogo_borra.png"" /></span></span></span></span><br /> <span class=""Parrafo""><s","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otros_longitudinales.html","Imagenes/home_button.jpg","home_button.jpg","Imagenes\home_button.jpg","C:\Ispol\util\Ayuda\Imagenes\home_button.jpg","<td><span class=""Parrafo""> <a href=""index.html""><img style=""border: 0px solid ; width: 33px; height: 33px;"" alt="""" src=""Imagenes/home_button.jpg"" name=""Inicio"" id=""Inicio"" /></a> <a href=""http://www.istram.net/index.php?opcion=11""><img","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otros_longitudinales.html","Imagenes/icono_ispol.png","icono_ispol.png","Imagenes\icono_ispol.png","C:\Ispol\util\Ayuda\Imagenes\icono_ispol.png","rc=""Imagenes/home_button.jpg"" name=""Inicio"" id=""Inicio"" /></a> <a href=""http://www.istram.net/index.php?opcion=11""><img src=""Imagenes/icono_ispol.png"" border=""0"" height=""30"" width=""30"" /></a> <a href=""mailto:soporte@istram.net?subjec","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otros_longitudinales.html","Imagenes/help.png","help.png","Imagenes\help.png","C:\Ispol\util\Ayuda\Imagenes\help.png","l.png"" border=""0"" height=""30"" width=""30"" /></a> <a href=""mailto:soporte@istram.net?subject=Soporte%20ISPOL""><img src=""Imagenes/help.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.youtube.com/user/Buhodra""><img src","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otros_longitudinales.html","Imagenes/icono-youtube_30x30.png","icono-youtube_30x30.png","Imagenes\icono-youtube_30x30.png","C:\Ispol\util\Ayuda\Imagenes\icono-youtube_30x30.png","mg src=""Imagenes/help.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.youtube.com/user/Buhodra""><img src=""Imagenes/icono-youtube_30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.facebook.com/board.","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otros_longitudinales.html","Imagenes/facebook30x30.png","facebook30x30.png","Imagenes\facebook30x30.png","C:\Ispol\util\Ayuda\Imagenes\facebook30x30.png","a> <a href=""http://www.facebook.com/board.php?uid=172144086144018#%21/pages/Buhodra-Ingenieria-SA/172144086144018""><img src=""Imagenes/facebook30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://twitter.com/IstramBuho","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otros_longitudinales.html","Imagenes/twitter.png","twitter.png","Imagenes\twitter.png","C:\Ispol\util\Ayuda\Imagenes\twitter.png","nes/facebook30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://twitter.com/IstramBuhodra""><img src=""Imagenes/twitter.png"" border=""0"" height=""30"" width=""30"" /></a></span> </td> </tr> </tbody> </table>","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otros_longitudinales.html","Imagenes/rasante_otros_longit.png","rasante_otros_longit.png","Imagenes\rasante_otros_longit.png","C:\Ispol\util\Ayuda\Imagenes\rasante_otros_longit.png","afo""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><img style=""width: 259px; height: 126px;"" alt="""" src=""Imagenes/rasante_otros_longit.png"" align=""right"" hspace=""6"" />Vamos a ver diferentes opciones para poder gestionar","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otros_longitudinales.html","Imagenes/rasante_longitudinal_fichero.png","rasante_longitudinal_fichero.png","Imagenes\rasante_longitudinal_fichero.png","C:\Ispol\util\Ayuda\Imagenes\rasante_longitudinal_fichero.png","<li>Etiqueta</li> </ul> <div style=""text-align: center;""><img style=""width: 597px; height: 105px;"" alt="""" src=""Imagenes/rasante_longitudinal_fichero.png"" /><br /> </div> <span class=""Parrafo""><span class=""Parrafo","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otros_longitudinales.html","Imagenes/rasante_otros_longit_polilinea.png","rasante_otros_longit_polilinea.png","Imagenes\rasante_otros_longit_polilinea.png","C:\Ispol\util\Ayuda\Imagenes\rasante_otros_longit_polilinea.png","ferentes longitudinales como polilínea.<br /> <br /> <img style=""width: 332px; height: 230px;"" alt="""" src=""Imagenes/rasante_otros_longit_polilinea.png"" /><br /> <br /> En el caso de querer dibujar éstas polilín","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otros_longitudinales.html","Imagenes/rasante_otros_longit_marcas.png","rasante_otros_longit_marcas.png","Imagenes\rasante_otros_longit_marcas.png","C:\Ispol\util\Ayuda\Imagenes\rasante_otros_longit_marcas.png","nbsp;<span class=""Archivo"">.lon</span>.<br /> <br /> <img style=""width: 345px; height: 287px;"" alt="""" src=""Imagenes/rasante_otros_longit_marcas.png"" /><br /> <br /> </span></span></span></span><span class","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otros_longitudinales.html","Imagenes/rasante_otros_longit_ssaa.png","rasante_otros_longit_ssaa.png","Imagenes\rasante_otros_longit_ssaa.png","C:\Ispol\util\Ayuda\Imagenes\rasante_otros_longit_ssaa.png","afo""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><img style=""width: 600px; height: 271px;"" alt="""" src=""Imagenes/rasante_otros_longit_ssaa.png"" /></span></span></span></span><br /><span class=""Parrafo""><span class=""Parr","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_otros_longitudinales.html","Imagenes/rasante_longit_ver_menu.png","rasante_longit_ver_menu.png","Imagenes\rasante_longit_ver_menu.png","C:\Ispol\util\Ayuda\Imagenes\rasante_longit_ver_menu.png","afo""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><img style=""width: 633px; height: 149px;"" alt="""" src=""Imagenes/rasante_longit_ver_menu.png"" /></span></span></span></span><br /> <span class=""Parrafo""><span class","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_puntos_paso.html","Imagenes/home_button.jpg","home_button.jpg","Imagenes\home_button.jpg","C:\Ispol\util\Ayuda\Imagenes\home_button.jpg","<td><span class=""Parrafo""> <a href=""index.html""><img style=""border: 0px solid ; width: 33px; height: 33px;"" alt="""" src=""Imagenes/home_button.jpg"" name=""Inicio"" id=""Inicio"" /></a> <a href=""http://www.istram.net/index.php?opcion=11""><img","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_puntos_paso.html","Imagenes/icono_ispol.png","icono_ispol.png","Imagenes\icono_ispol.png","C:\Ispol\util\Ayuda\Imagenes\icono_ispol.png","rc=""Imagenes/home_button.jpg"" name=""Inicio"" id=""Inicio"" /></a> <a href=""http://www.istram.net/index.php?opcion=11""><img src=""Imagenes/icono_ispol.png"" border=""0"" height=""30"" width=""30"" /></a> <a href=""mailto:soporte@istram.net?subjec","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_puntos_paso.html","Imagenes/help.png","help.png","Imagenes\help.png","C:\Ispol\util\Ayuda\Imagenes\help.png","l.png"" border=""0"" height=""30"" width=""30"" /></a> <a href=""mailto:soporte@istram.net?subject=Soporte%20ISPOL""><img src=""Imagenes/help.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.youtube.com/user/Buhodra""><img src","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_puntos_paso.html","Imagenes/icono-youtube_30x30.png","icono-youtube_30x30.png","Imagenes\icono-youtube_30x30.png","C:\Ispol\util\Ayuda\Imagenes\icono-youtube_30x30.png","mg src=""Imagenes/help.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.youtube.com/user/Buhodra""><img src=""Imagenes/icono-youtube_30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.facebook.com/board.","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_puntos_paso.html","Imagenes/facebook30x30.png","facebook30x30.png","Imagenes\facebook30x30.png","C:\Ispol\util\Ayuda\Imagenes\facebook30x30.png","a> <a href=""http://www.facebook.com/board.php?uid=172144086144018#%21/pages/Buhodra-Ingenieria-SA/172144086144018""><img src=""Imagenes/facebook30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://twitter.com/IstramBuho","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_puntos_paso.html","Imagenes/twitter.png","twitter.png","Imagenes\twitter.png","C:\Ispol\util\Ayuda\Imagenes\twitter.png","nes/facebook30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://twitter.com/IstramBuhodra""><img src=""Imagenes/twitter.png"" border=""0"" height=""30"" width=""30"" /></a></span> </td> </tr> </tbody> </table>","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_puntos_paso.html","Imagenes/rasantes_puntos_de_paso.png","rasantes_puntos_de_paso.png","Imagenes\rasantes_puntos_de_paso.png","C:\Ispol\util\Ayuda\Imagenes\rasantes_puntos_de_paso.png","s=""obsolete Parrafo""><br /> <span class=""Parrafo""><img style=""width: 250px; height: 508px; float: right;"" alt="""" src=""Imagenes/rasantes_puntos_de_paso.png"" align=""right"" hspace=""8"" /><span class=""Titulo_2"">Generalidades</span><br />","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_puntos_paso.html","Imagenes/rasa_ppaso_increz.png","rasa_ppaso_increz.png","Imagenes\rasa_ppaso_increz.png","C:\Ispol\util\Ayuda\Imagenes\rasa_ppaso_increz.png","a entre el punto de enganche y la rasante.<br /> <br /> <img style=""width: 320px; height: 135px;"" alt="""" src=""Imagenes/rasa_ppaso_increz.png"" /><br /> <br /><a href=""#Guardar""> Guardar</a><br /><a href=""#Cargar""> Cargar</a","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_puntos_paso.html","Imagenes/P_paso_encadenar.png","P_paso_encadenar.png","Imagenes\P_paso_encadenar.png","C:\Ispol\util\Ayuda\Imagenes\P_paso_encadenar.png","br /></a></span><div style=""text-align: center;""><span class=""Parrafo""><img style=""width: 412px; height: 126px;"" alt="""" src=""Imagenes/P_paso_encadenar.png"" /></span><br /><span class=""Parrafo"" /></div> <br /> <br /> <a name=""","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_puntos_paso.html","Imagenes/rasantes_ppaso_borrar.png","rasantes_ppaso_borrar.png","Imagenes\rasantes_ppaso_borrar.png","C:\Ispol\util\Ayuda\Imagenes\rasantes_ppaso_borrar.png","tyle=""text-align: center;""><span class=""Parrafo""><span class=""Parrafo""><img style=""width: 415px; height: 165px;"" alt="""" src=""Imagenes/rasantes_ppaso_borrar.png"" /></span></span><br /> </div> <span class=""Parrafo""> <br /","exact_path"
"C:\Ispol\util\Ayuda\OL_rasantes_puntos_paso.html","Imagenes/puntosde%20paso_generar.png","puntosde%20paso_generar.png","","","/> </a> <div style=""text-align: center;""><span class=""Parrafo""><img style=""width: 300px; height: 163px;"" alt="""" src=""Imagenes/puntosde%20paso_generar.png"" /></span><a name=""Generar""><br /> <span class=""Parrafo"" /></a></div>","missing"
"C:\Ispol\util\Ayuda\OL_rasantes_puntos_paso.html","Imagenes/rasantes_ppaso_exp.png","rasantes_ppaso_exp.png","Imagenes\rasantes_ppaso_exp.png","C:\Ispol\util\Ayuda\Imagenes\rasantes_ppaso_exp.png","a calzada.<br /> <br /> <div style=""text-align: center;""><img style=""width: 350px; height: 173px;"" alt="""" src=""Imagenes/rasantes_ppaso_exp.png"" /><br /> </div> <br /> <a name=""apvper""><span class=""Titulo_2","exact_path"
"C:\Ispol\util\Ayuda\OL_recintos_materiales.html","Imagenes/home_button.jpg","home_button.jpg","Imagenes\home_button.jpg","C:\Ispol\util\Ayuda\Imagenes\home_button.jpg","<td><span class=""Parrafo""> <a href=""index.html""><img style=""border: 0px solid ; width: 33px; height: 33px;"" alt="""" src=""Imagenes/home_button.jpg"" name=""Inicio"" id=""Inicio"" /></a> <a href=""http://www.istram.net/index.php?opcion=11""><img","exact_path"
"C:\Ispol\util\Ayuda\OL_recintos_materiales.html","Imagenes/icono_ispol.png","icono_ispol.png","Imagenes\icono_ispol.png","C:\Ispol\util\Ayuda\Imagenes\icono_ispol.png","rc=""Imagenes/home_button.jpg"" name=""Inicio"" id=""Inicio"" /></a> <a href=""http://www.istram.net/index.php?opcion=11""><img src=""Imagenes/icono_ispol.png"" border=""0"" height=""30"" width=""30"" /></a> <a href=""mailto:soporte@istram.net?subjec","exact_path"
"C:\Ispol\util\Ayuda\OL_recintos_materiales.html","Imagenes/help.png","help.png","Imagenes\help.png","C:\Ispol\util\Ayuda\Imagenes\help.png","l.png"" border=""0"" height=""30"" width=""30"" /></a> <a href=""mailto:soporte@istram.net?subject=Soporte%20ISPOL""><img src=""Imagenes/help.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.youtube.com/user/Buhodra""><img src","exact_path"
"C:\Ispol\util\Ayuda\OL_recintos_materiales.html","Imagenes/icono-youtube_30x30.png","icono-youtube_30x30.png","Imagenes\icono-youtube_30x30.png","C:\Ispol\util\Ayuda\Imagenes\icono-youtube_30x30.png","mg src=""Imagenes/help.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.youtube.com/user/Buhodra""><img src=""Imagenes/icono-youtube_30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.facebook.com/board.","exact_path"
"C:\Ispol\util\Ayuda\OL_recintos_materiales.html","Imagenes/facebook30x30.png","facebook30x30.png","Imagenes\facebook30x30.png","C:\Ispol\util\Ayuda\Imagenes\facebook30x30.png","a> <a href=""http://www.facebook.com/board.php?uid=172144086144018#%21/pages/Buhodra-Ingenieria-SA/172144086144018""><img src=""Imagenes/facebook30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://twitter.com/IstramBuho","exact_path"
"C:\Ispol\util\Ayuda\OL_recintos_materiales.html","Imagenes/twitter.png","twitter.png","Imagenes\twitter.png","C:\Ispol\util\Ayuda\Imagenes\twitter.png","nes/facebook30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://twitter.com/IstramBuhodra""><img src=""Imagenes/twitter.png"" border=""0"" height=""30"" width=""30"" /></a></span> </td> </tr> </tbody> </table>","exact_path"
"C:\Ispol\util\Ayuda\OL_recintos_materiales.html","Imagenes/geocercas_ventana.png","geocercas_ventana.png","Imagenes\geocercas_ventana.png","C:\Ispol\util\Ayuda\Imagenes\geocercas_ventana.png","Parrafo""> <br /> <div style=""text-align: center; width: 692px;""><img style=""width: 600px; height: 241px;"" alt="""" src=""Imagenes/geocercas_ventana.png"" /><br /> </div> <br /> </span><a name=""general""><span class=""T","exact_path"
